method,seed,server_step,rpi4_update_share,rpi4_weight_share
fedasync,1338,698,0.0,0.0
fedasync,1338,699,1.0,0.1643989873053573
fedasync,1338,700,0.0,0.0
fedasync,1338,701,1.0,0.20412414523193154
fedasync,1338,702,1.0,0.18569533817705186
fedasync,1338,703,0.0,0.0
fedasync,1338,704,0.0,0.0
fedasync,1338,705,0.0,0.0
fedasync,1338,706,0.0,0.0
fedasync,1338,707,0.0,0.0
fedasync,1338,708,0.0,0.0
fedasync,1338,709,0.0,0.0
fedasync,1338,710,1.0,0.19611613513818404
fedasync,1338,711,1.0,0.14433756729740646
fedasync,1338,712,0.0,0.0
fedasync,1338,713,0.0,0.0
fedasync,1338,714,0.0,0.0
fedasync,1338,715,0.0,0.0
fedasync,1338,716,0.0,0.0
fedasync,1338,717,0.0,0.0
fedasync,1338,718,0.0,0.0
fedasync,1338,719,0.0,0.0
fedasync,1338,720,0.0,0.0
fedasync,1338,721,0.0,0.0
fedasync,1338,722,0.0,0.0
fedasync,1338,723,0.0,0.0
fedasync,1338,724,0.0,0.0
fedasync,1338,725,1.0,0.20412414523193154
fedasync,1338,726,0.0,0.0
fedasync,1338,727,0.0,0.0
fedasync,1338,728,0.0,0.0
fedasync,1338,729,1.0,0.18257418583505536
fedasync,1338,730,0.0,0.0
fedasync,1338,731,0.0,0.0
fedasync,1338,732,1.0,0.18257418583505536
fedasync,1338,733,0.0,0.0
fedasync,1338,734,0.0,0.0
fedasync,1338,735,0.0,0.0
fedasync,1338,736,0.0,0.0
fedasync,1338,737,1.0,0.19245008972987526
fedasync,1338,738,0.0,0.0
fedasync,1338,739,0.0,0.0
fedasync,1338,740,0.0,0.0
fedasync,1338,741,0.0,0.0
fedasync,1338,742,0.0,0.0
fedasync,1338,743,0.0,0.0
fedasync,1338,744,1.0,0.22941573387056174
fedasync,1338,745,0.0,0.0
fedasync,1338,746,0.0,0.0
fedasync,1338,747,0.0,0.0
fedasync,1338,748,0.0,0.0
fedasync,1338,749,0.0,0.0
fedasync,1338,750,0.0,0.0
fedasync,1338,751,1.0,0.21320071635561041
fedasync,1338,752,0.0,0.0
fedasync,1338,753,1.0,0.1543033499620919
fedasync,1338,754,0.0,0.0
fedasync,1338,755,0.0,0.0
fedasync,1338,756,0.0,0.0
fedasync,1338,757,0.0,0.0
fedasync,1338,758,0.0,0.0
fedasync,1338,759,1.0,0.21320071635561041
fedasync,1338,760,0.0,0.0
fedasync,1338,761,0.0,0.0
fedasync,1338,762,0.0,0.0
fedasync,1338,763,0.0,0.0
fedasync,1338,764,0.0,0.0
fedasync,1338,765,0.0,0.0
fedasync,1338,766,0.0,0.0
fedasync,1338,767,0.0,0.0
fedasync,1338,768,0.0,0.0
fedasync,1338,769,1.0,0.2
fedasync,1338,770,1.0,0.16222142113076254
fedasync,1338,771,0.0,0.0
fedasync,1338,772,0.0,0.0
fedasync,1338,773,0.0,0.0
fedasync,1338,774,0.0,0.0
fedasync,1338,775,0.0,0.0
fedasync,1338,776,1.0,0.24253562503633297
fedasync,1338,777,0.0,0.0
fedasync,1338,778,0.0,0.0
fedasync,1338,779,0.0,0.0
fedasync,1338,780,0.0,0.0
fedasync,1338,781,0.0,0.0
fedasync,1338,782,0.0,0.0
fedasync,1338,783,1.0,0.2672612419124244
fedasync,1338,784,0.0,0.0
fedasync,1338,785,0.0,0.0
fedasync,1338,786,0.0,0.0
fedasync,1338,787,0.0,0.0
fedasync,1338,788,1.0,0.1643989873053573
fedasync,1338,789,0.0,0.0
fedasync,1338,790,0.0,0.0
fedasync,1338,791,0.0,0.0
fedasync,1338,792,0.0,0.0
fedasync,1338,793,0.0,0.0
fedasync,1338,794,1.0,0.15617376188860607
fedasync,1338,795,0.0,0.0
fedasync,1338,796,0.0,0.0
fedasync,1338,797,0.0,0.0
fedasync,1338,798,0.0,0.0
fedasync,1338,799,0.0,0.0
fedasync,1338,800,0.0,0.0
fedasync,1338,801,1.0,0.2
fedasync,1338,802,1.0,0.22941573387056174
fedasync,1338,803,0.0,0.0
fedasync,1338,804,0.0,0.0
fedasync,1338,805,0.0,0.0
fedasync,1338,806,0.0,0.0
fedasync,1338,807,0.0,0.0
fedasync,1338,808,0.0,0.0
fedasync,1338,809,0.0,0.0
fedasync,1338,810,1.0,0.15811388300841897
fedasync,1338,811,0.0,0.0
fedasync,1338,812,0.0,0.0
fedasync,1338,813,0.0,0.0
fedasync,1338,814,0.0,0.0
fedasync,1338,815,0.0,0.0
fedasync,1338,816,1.0,0.1889822365046136
fedasync,1338,817,0.0,0.0
fedasync,1338,818,0.0,0.0
fedasync,1338,819,0.0,0.0
fedasync,1338,820,0.0,0.0
fedasync,1338,821,0.0,0.0
fedasync,1338,822,0.0,0.0
fedasync,1338,823,0.0,0.0
fedasync,1338,824,0.0,0.0
fedasync,1338,825,0.0,0.0
fedasync,1338,826,0.0,0.0
fedasync,1338,827,0.0,0.0
fedasync,1338,828,1.0,0.19611613513818404
fedasync,1338,829,0.0,0.0
fedasync,1338,830,1.0,0.18569533817705186
fedasync,1338,831,0.0,0.0
fedasync,1338,832,0.0,0.0
fedasync,1338,833,0.0,0.0
fedasync,1338,834,0.0,0.0
fedasync,1338,835,0.0,0.0
fedasync,1338,836,0.0,0.0
fedasync,1338,837,0.0,0.0
fedasync,1338,838,1.0,0.15075567228888181
fedasync,1338,839,0.0,0.0
fedasync,1338,840,0.0,0.0
fedasync,1338,841,0.0,0.0
fedasync,1338,842,0.0,0.0
fedasync,1338,843,0.0,0.0
fedasync,1338,844,0.0,0.0
fedasync,1338,845,1.0,0.24253562503633297
fedasync,1338,846,0.0,0.0
fedasync,1338,847,1.0,0.1643989873053573
fedasync,1338,848,1.0,0.17677669529663687
fedasync,1338,849,0.0,0.0
fedasync,1338,850,0.0,0.0
fedasync,1338,851,0.0,0.0
fedasync,1338,852,0.0,0.0
fedasync,1338,853,1.0,0.20851441405707477
fedasync,1338,854,0.0,0.0
fedasync,1338,855,0.0,0.0
fedasync,1338,856,0.0,0.0
fedasync,1338,857,0.0,0.0
fedasync,1338,858,0.0,0.0
fedasync,1338,859,0.0,0.0
fedasync,1338,860,0.0,0.0
fedasync,1338,861,0.0,0.0
fedasync,1338,862,0.0,0.0
fedasync,1338,863,0.0,0.0
fedasync,1338,864,1.0,0.22941573387056174
fedasync,1338,865,0.0,0.0
fedasync,1338,866,0.0,0.0
fedasync,1338,867,0.0,0.0
fedasync,1338,868,0.0,0.0
fedasync,1338,869,0.0,0.0
fedasync,1338,870,0.0,0.0
fedasync,1338,871,1.0,0.20412414523193154
fedasync,1338,872,0.0,0.0
fedasync,1338,873,0.0,0.0
fedasync,1338,874,0.0,0.0
fedasync,1338,875,0.0,0.0
fedasync,1338,876,1.0,0.1889822365046136
fedasync,1338,877,0.0,0.0
fedasync,1338,878,0.0,0.0
fedasync,1338,879,0.0,0.0
fedasync,1338,880,0.0,0.0
fedasync,1338,881,1.0,0.15249857033260467
fedasync,1338,882,0.0,0.0
fedasync,1338,883,1.0,0.18257418583505536
fedasync,1338,884,0.0,0.0
fedasync,1338,885,0.0,0.0
fedasync,1338,886,0.0,0.0
fedasync,1338,887,0.0,0.0
fedasync,1338,888,0.0,0.0
fedasync,1338,889,1.0,0.2
fedasync,1338,890,0.0,0.0
fedasync,1338,891,0.0,0.0
fedasync,1338,892,0.0,0.0
fedasync,1338,893,0.0,0.0
fedasync,1338,894,0.0,0.0
fedasync,1338,895,0.0,0.0
fedasync,1338,896,0.0,0.0
fedasync,1338,897,0.0,0.0
fedasync,1338,898,0.0,0.0
fedasync,1338,899,0.0,0.0
fedasync,1338,900,1.0,0.24253562503633297
fedasync,1338,901,0.0,0.0
fedasync,1338,902,0.0,0.0
fedasync,1338,903,1.0,0.2672612419124244
fedasync,1338,904,0.0,0.0
fedasync,1338,905,1.0,0.18569533817705186
fedasync,1338,906,0.0,0.0
fedasync,1338,907,0.0,0.0
fedasync,1338,908,1.0,0.1643989873053573
fedasync,1338,909,0.0,0.0
fedasync,1338,910,0.0,0.0
fedasync,1338,911,0.0,0.0
fedasync,1338,912,0.0,0.0
fedasync,1338,913,0.0,0.0
fedasync,1338,914,0.0,0.0
fedasync,1338,915,1.0,0.17149858514250882
fedasync,1338,916,0.0,0.0
fedasync,1338,917,0.0,0.0
fedasync,1338,918,0.0,0.0
fedasync,1338,919,0.0,0.0
fedasync,1338,920,0.0,0.0
fedasync,1338,921,0.0,0.0
fedasync,1338,922,0.0,0.0
fedasync,1338,923,0.0,0.0
fedasync,1338,924,0.0,0.0
fedasync,1338,925,0.0,0.0
fedasync,1338,926,0.0,0.0
fedasync,1338,927,0.0,0.0
fedasync,1338,928,0.0,0.0
fedasync,1338,929,1.0,0.18569533817705186
fedasync,1338,930,1.0,0.19245008972987526
fedasync,1338,931,0.0,0.0
fedasync,1338,932,0.0,0.0
fedasync,1338,933,0.0,0.0
fedasync,1338,934,0.0,0.0
fedasync,1338,935,1.0,0.19245008972987526
fedasync,1338,936,0.0,0.0
fedasync,1338,937,0.0,0.0
fedasync,1338,938,1.0,0.17407765595569785
fedasync,1338,939,0.0,0.0
fedasync,1338,940,0.0,0.0
fedasync,1338,941,0.0,0.0
fedasync,1338,942,0.0,0.0
fedasync,1338,943,0.0,0.0
fedasync,1338,944,0.0,0.0
fedasync,1338,945,0.0,0.0
fedasync,1338,946,1.0,0.24253562503633297
fedasync,1338,947,0.0,0.0
fedasync,1338,948,0.0,0.0
fedasync,1338,949,0.0,0.0
fedasync,1338,950,0.0,0.0
fedasync,1338,951,0.0,0.0
fedasync,1338,952,0.0,0.0
fedasync,1338,953,0.0,0.0
fedasync,1338,954,0.0,0.0
fedasync,1338,955,0.0,0.0
fedasync,1338,956,0.0,0.0
fedasync,1338,957,1.0,0.19245008972987526
fedasync,1338,958,0.0,0.0
fedasync,1338,959,1.0,0.15075567228888181
fedasync,1338,960,0.0,0.0
fedasync,1338,961,0.0,0.0
fedasync,1338,962,0.0,0.0
fedasync,1338,963,1.0,0.2
fedasync,1338,964,0.0,0.0
fedasync,1338,965,0.0,0.0
fedasync,1338,966,0.0,0.0
fedasync,1338,967,1.0,0.2182178902359924
fedasync,1338,968,0.0,0.0
fedasync,1338,969,0.0,0.0
fedasync,1338,970,0.0,0.0
fedasync,1338,971,0.0,0.0
fedasync,1338,972,1.0,0.1643989873053573
fedasync,1338,973,0.0,0.0
fedasync,1338,974,0.0,0.0
fedasync,1338,975,0.0,0.0
fedasync,1338,976,0.0,0.0
fedasync,1338,977,1.0,0.22360679774997896
fedasync,1338,978,0.0,0.0
fedasync,1338,979,0.0,0.0
fedasync,1338,980,0.0,0.0
fedasync,1338,981,0.0,0.0
fedasync,1338,982,0.0,0.0
fedasync,1338,983,0.0,0.0
fedasync,1338,984,0.0,0.0
fedasync,1338,985,0.0,0.0
fedasync,1338,986,0.0,0.0
fedasync,1338,987,0.0,0.0
fedasync,1338,988,0.0,0.0
fedasync,1338,989,0.0,0.0
fedasync,1338,990,1.0,0.20851441405707477
fedasync,1338,991,1.0,0.17677669529663687
fedasync,1338,992,0.0,0.0
fedasync,1338,993,0.0,0.0
fedasync,1338,994,0.0,0.0
fedasync,1338,995,0.0,0.0
fedasync,1338,996,0.0,0.0
fedasync,1338,997,0.0,0.0
fedasync,1338,998,0.0,0.0
fedasync,1338,999,0.0,0.0
fedasync,1338,1000,0.0,0.0
fedasync,1338,1001,1.0,0.20412414523193154
fedasync,1338,1002,1.0,0.16012815380508713
fedasync,1338,1003,0.0,0.0
fedasync,1338,1004,0.0,0.0
fedasync,1338,1005,0.0,0.0
fedasync,1338,1006,0.0,0.0
fedasync,1338,1007,0.0,0.0
fedasync,1338,1008,0.0,0.0
fedasync,1338,1009,1.0,0.1643989873053573
fedasync,1338,1010,0.0,0.0
fedasync,1338,1011,0.0,0.0
fedasync,1338,1012,0.0,0.0
fedasync,1338,1013,0.0,0.0
fedasync,1338,1014,0.0,0.0
fedasync,1338,1015,0.0,0.0
fedasync,1338,1016,0.0,0.0
fedasync,1338,1017,1.0,0.19245008972987526
fedasync,1338,1018,0.0,0.0
fedasync,1338,1019,0.0,0.0
fedasync,1338,1020,0.0,0.0
fedasync,1338,1021,0.0,0.0
fedasync,1338,1022,0.0,0.0
fedasync,1338,1023,0.0,0.0
fedasync,1338,1024,0.0,0.0
fedasync,1338,1025,0.0,0.0
fedasync,1338,1026,0.0,0.0
fedasync,1338,1027,0.0,0.0
fedasync,1338,1028,0.0,0.0
fedasync,1338,1029,1.0,0.1889822365046136
fedasync,1338,1030,0.0,0.0
fedasync,1338,1031,0.0,0.0
fedasync,1338,1032,1.0,0.20851441405707477
fedasync,1338,1033,0.0,0.0
fedasync,1338,1034,0.0,0.0
fedasync,1338,1035,0.0,0.0
fedasync,1338,1036,0.0,0.0
fedasync,1338,1037,1.0,0.22360679774997896
fedasync,1338,1038,1.0,0.16666666666666666
fedasync,1338,1039,0.0,0.0
fedasync,1338,1040,0.0,0.0
fedasync,1338,1041,1.0,0.1414213562373095
fedasync,1338,1042,0.0,0.0
fedasync,1338,1043,0.0,0.0
fedasync,1338,1044,0.0,0.0
fedasync,1338,1045,0.0,0.0
fedasync,1338,1046,0.0,0.0
fedasync,1338,1047,0.0,0.0
fedasync,1338,1048,1.0,0.22941573387056174
fedasync,1338,1049,0.0,0.0
fedasync,1338,1050,0.0,0.0
fedasync,1338,1051,0.0,0.0
fedasync,1338,1052,0.0,0.0
fedasync,1338,1053,0.0,0.0
fedasync,1338,1054,0.0,0.0
fedasync,1338,1055,0.0,0.0
fedasync,1338,1056,1.0,0.22941573387056174
fedasync,1338,1057,0.0,0.0
fedasync,1338,1058,0.0,0.0
fedasync,1338,1059,0.0,0.0
fedasync,1338,1060,0.0,0.0
fedasync,1338,1061,1.0,0.18569533817705186
fedasync,1338,1062,1.0,0.20412414523193154
fedasync,1338,1063,0.0,0.0
fedasync,1338,1064,1.0,0.25
fedasync,1338,1065,0.0,0.0
fedasync,1338,1066,0.0,0.0
fedasync,1338,1067,0.0,0.0
fedasync,1338,1068,0.0,0.0
fedasync,1338,1069,0.0,0.0
fedasync,1338,1070,0.0,0.0
fedasync,1338,1071,0.0,0.0
fedasync,1338,1072,0.0,0.0
fedasync,1338,1073,0.0,0.0
fedasync,1338,1074,0.0,0.0
fedasync,1338,1075,0.0,0.0
fedasync,1338,1076,0.0,0.0
fedasync,1338,1077,0.0,0.0
fedasync,1338,1078,1.0,0.21320071635561041
fedasync,1338,1079,0.0,0.0
fedasync,1338,1080,0.0,0.0
fedasync,1338,1081,0.0,0.0
fedasync,1338,1082,0.0,0.0
fedasync,1338,1083,1.0,0.22941573387056174
fedasync,1338,1084,0.0,0.0
fedasync,1338,1085,0.0,0.0
fedasync,1338,1086,0.0,0.0
fedasync,1338,1087,0.0,0.0
fedasync,1338,1088,0.0,0.0
fedasync,1338,1089,0.0,0.0
fedasync,1338,1090,1.0,0.14285714285714285
fedasync,1338,1091,0.0,0.0
fedasync,1338,1092,1.0,0.18257418583505536
fedasync,1338,1093,0.0,0.0
fedasync,1338,1094,1.0,0.25
fedasync,1338,1095,0.0,0.0
fedasync,1338,1096,1.0,0.1690308509457033
fedasync,1338,1097,0.0,0.0
fedasync,1338,1098,0.0,0.0
fedasync,1338,1099,0.0,0.0
fedasync,1338,1100,0.0,0.0
fedasync,1338,1101,0.0,0.0
fedasync,1338,1102,0.0,0.0
fedasync,1338,1103,0.0,0.0
fedasync,1338,1104,0.0,0.0
fedasync,1338,1105,0.0,0.0
fedasync,1338,1106,0.0,0.0
fedasync,1338,1107,0.0,0.0
fedasync,1338,1108,0.0,0.0
fedasync,1338,1109,1.0,0.19611613513818404
fedasync,1338,1110,0.0,0.0
fedasync,1338,1111,0.0,0.0
fedasync,1338,1112,0.0,0.0
fedasync,1338,1113,0.0,0.0
fedasync,1338,1114,0.0,0.0
fedasync,1338,1115,0.0,0.0
fedasync,1338,1116,0.0,0.0
fedasync,1338,1117,0.0,0.0
fedasync,1338,1118,0.0,0.0
fedasync,1338,1119,1.0,0.2
fedasync,1338,1120,0.0,0.0
fedasync,1338,1121,1.0,0.2
fedasync,1338,1122,0.0,0.0
fedasync,1338,1123,0.0,0.0
fedasync,1338,1124,1.0,0.2581988897471611
fedasync,1338,1125,0.0,0.0
fedasync,1338,1126,0.0,0.0
fedasync,1338,1127,1.0,0.1690308509457033
fedasync,1338,1128,0.0,0.0
fedasync,1338,1129,0.0,0.0
fedasync,1338,1130,0.0,0.0
fedasync,1338,1131,0.0,0.0
fedasync,1338,1132,0.0,0.0
fedasync,1338,1133,0.0,0.0
fedasync,1338,1134,1.0,0.2581988897471611
fedasync,1338,1135,0.0,0.0
fedasync,1338,1136,0.0,0.0
fedasync,1338,1137,0.0,0.0
fedasync,1338,1138,1.0,0.14433756729740646
fedasync,1338,1139,0.0,0.0
fedasync,1338,1140,0.0,0.0
fedasync,1338,1141,0.0,0.0
fedasync,1338,1142,0.0,0.0
fedasync,1338,1143,0.0,0.0
fedasync,1338,1144,0.0,0.0
fedasync,1338,1145,0.0,0.0
fedasync,1338,1146,0.0,0.0
fedasync,1338,1147,0.0,0.0
fedasync,1338,1148,0.0,0.0
fedasync,1338,1149,1.0,0.2
fedasync,1338,1150,0.0,0.0
fedasync,1338,1151,1.0,0.20412414523193154
fedasync,1338,1152,0.0,0.0
fedasync,1338,1153,0.0,0.0
fedasync,1338,1154,0.0,0.0
fedasync,1338,1155,0.0,0.0
fedasync,1338,1156,0.0,0.0
fedasync,1338,1157,0.0,0.0
fedasync,1338,1158,0.0,0.0
fedasync,1338,1159,0.0,0.0
fedasync,1338,1160,0.0,0.0
fedasync,1338,1161,1.0,0.15811388300841897
fedasync,1338,1162,1.0,0.1889822365046136
fedasync,1338,1163,0.0,0.0
fedasync,1338,1164,0.0,0.0
fedasync,1338,1165,0.0,0.0
fedasync,1338,1166,0.0,0.0
fedasync,1338,1167,0.0,0.0
fedasync,1338,1168,0.0,0.0
fedasync,1338,1169,0.0,0.0
fedasync,1338,1170,0.0,0.0
fedasync,1338,1171,1.0,0.21320071635561041
fedasync,1338,1172,0.0,0.0
fedasync,1338,1173,0.0,0.0
fedasync,1338,1174,0.0,0.0
fedasync,1338,1175,0.0,0.0
fedasync,1338,1176,0.0,0.0
fedasync,1338,1177,0.0,0.0
fedasync,1338,1178,0.0,0.0
fedasync,1338,1179,0.0,0.0
fedasync,1338,1180,0.0,0.0
fedasync,1338,1181,1.0,0.15249857033260467
fedasync,1338,1182,0.0,0.0
fedasync,1338,1183,1.0,0.2182178902359924
fedasync,1338,1184,0.0,0.0
fedasync,1338,1185,1.0,0.17149858514250882
fedasync,1338,1186,0.0,0.0
fedasync,1338,1187,0.0,0.0
fedasync,1338,1188,0.0,0.0
fedasync,1338,1189,0.0,0.0
fedasync,1338,1190,0.0,0.0
fedasync,1338,1191,0.0,0.0
fedasync,1338,1192,0.0,0.0
fedasync,1338,1193,1.0,0.17677669529663687
fedasync,1338,1194,0.0,0.0
fedasync,1338,1195,1.0,0.20412414523193154
fedasync,1338,1196,0.0,0.0
fedasync,1338,1197,0.0,0.0
fedasync,1338,1198,0.0,0.0
fedasync,1338,1199,0.0,0.0
fedasync,1338,1200,0.0,0.0
fedasync,1338,1201,0.0,0.0
fedasync,1338,1202,1.0,0.22941573387056174
fedasync,1338,1203,0.0,0.0
fedasync,1338,1204,0.0,0.0
fedasync,1338,1205,0.0,0.0
fedasync,1338,1206,0.0,0.0
fedasync,1338,1207,0.0,0.0
fedasync,1338,1208,0.0,0.0
fedasync,1338,1209,0.0,0.0
fedasync,1338,1210,0.0,0.0
fedasync,1338,1211,0.0,0.0
fedasync,1338,1212,1.0,0.24253562503633297
fedasync,1338,1213,0.0,0.0
fedasync,1338,1214,0.0,0.0
fedasync,1338,1215,0.0,0.0
fedasync,1338,1216,0.0,0.0
fedasync,1338,1217,0.0,0.0
fedasync,1338,1218,0.0,0.0
fedasync,1338,1219,0.0,0.0
fedasync,1338,1220,1.0,0.1690308509457033
fedasync,1338,1221,0.0,0.0
fedasync,1338,1222,0.0,0.0
fedasync,1338,1223,0.0,0.0
fedasync,1338,1224,1.0,0.1796053020267749
fedasync,1338,1225,0.0,0.0
fedasync,1338,1226,1.0,0.14907119849998599
fedasync,1338,1227,0.0,0.0
fedasync,1338,1228,0.0,0.0
fedasync,1338,1229,0.0,0.0
fedasync,1338,1230,0.0,0.0
fedasync,1338,1231,0.0,0.0
fedasync,1338,1232,1.0,0.18257418583505536
fedasync,1338,1233,0.0,0.0
fedasync,1338,1234,0.0,0.0
fedasync,1338,1235,0.0,0.0
fedasync,1338,1236,0.0,0.0
fedasync,1338,1237,0.0,0.0
fedasync,1338,1238,0.0,0.0
fedasync,1338,1239,0.0,0.0
fedasync,1338,1240,1.0,0.1889822365046136
fedasync,1338,1241,0.0,0.0
fedasync,1338,1242,0.0,0.0
fedasync,1338,1243,0.0,0.0
fedasync,1338,1244,0.0,0.0
fedasync,1338,1245,0.0,0.0
fedasync,1338,1246,0.0,0.0
fedasync,1338,1247,0.0,0.0
fedasync,1338,1248,0.0,0.0
fedasync,1338,1249,0.0,0.0
fedasync,1338,1250,0.0,0.0
fedasync,1338,1251,1.0,0.1796053020267749
fedasync,1338,1252,0.0,0.0
fedasync,1338,1253,0.0,0.0
fedasync,1338,1254,0.0,0.0
fedasync,1338,1255,0.0,0.0
fedasync,1338,1256,0.0,0.0
fedasync,1338,1257,1.0,0.2
fedasync,1338,1258,1.0,0.17149858514250882
fedasync,1338,1259,0.0,0.0
fedasync,1338,1260,0.0,0.0
fedasync,1338,1261,0.0,0.0
fedasync,1338,1262,0.0,0.0
fedasync,1338,1263,1.0,0.1643989873053573
fedasync,1338,1264,0.0,0.0
fedasync,1338,1265,0.0,0.0
fedasync,1338,1266,0.0,0.0
fedasync,1338,1267,0.0,0.0
fedasync,1338,1268,1.0,0.1889822365046136
fedasync,1338,1269,0.0,0.0
fedasync,1338,1270,0.0,0.0
fedasync,1338,1271,0.0,0.0
fedasync,1338,1272,0.0,0.0
fedasync,1338,1273,0.0,0.0
fedasync,1338,1274,0.0,0.0
fedasync,1338,1275,0.0,0.0
fedasync,1338,1276,0.0,0.0
fedasync,1338,1277,0.0,0.0
fedasync,1338,1278,1.0,0.2182178902359924
fedasync,1338,1279,0.0,0.0
fedasync,1338,1280,0.0,0.0
fedasync,1338,1281,0.0,0.0
fedasync,1338,1282,1.0,0.1796053020267749
fedasync,1338,1283,0.0,0.0
fedasync,1338,1284,0.0,0.0
fedasync,1338,1285,1.0,0.19245008972987526
fedasync,1338,1286,0.0,0.0
fedasync,1338,1287,0.0,0.0
fedasync,1338,1288,0.0,0.0
fedasync,1338,1289,0.0,0.0
fedasync,1338,1290,0.0,0.0
fedasync,1338,1291,1.0,0.20851441405707477
fedasync,1338,1292,0.0,0.0
fedasync,1338,1293,0.0,0.0
fedasync,1338,1294,0.0,0.0
fedasync,1338,1295,1.0,0.24253562503633297
fedasync,1338,1296,0.0,0.0
fedasync,1338,1297,0.0,0.0
fedasync,1338,1298,0.0,0.0
fedasync,1338,1299,0.0,0.0
fedasync,1338,1300,0.0,0.0
fedasync,1338,1301,0.0,0.0
fedasync,1338,1302,1.0,0.16012815380508713
fedasync,1338,1303,0.0,0.0
fedasync,1338,1304,0.0,0.0
fedasync,1338,1305,0.0,0.0
fedasync,1338,1306,0.0,0.0
fedasync,1338,1307,0.0,0.0
fedasync,1338,1308,0.0,0.0
fedasync,1338,1309,0.0,0.0
fedasync,1338,1310,0.0,0.0
fedasync,1338,1311,0.0,0.0
fedasync,1338,1312,0.0,0.0
fedasync,1338,1313,1.0,0.1796053020267749
fedasync,1338,1314,1.0,0.22941573387056174
fedasync,1338,1315,1.0,0.18257418583505536
fedasync,1338,1316,0.0,0.0
fedasync,1338,1317,0.0,0.0
fedasync,1338,1318,1.0,0.19245008972987526
fedasync,1338,1319,0.0,0.0
fedasync,1338,1320,0.0,0.0
fedasync,1338,1321,0.0,0.0
fedasync,1338,1322,0.0,0.0
fedasync,1338,1323,0.0,0.0
fedasync,1338,1324,0.0,0.0
fedasync,1338,1325,0.0,0.0
fedasync,1338,1326,0.0,0.0
fedasync,1338,1327,0.0,0.0
fedasync,1338,1328,0.0,0.0
fedasync,1338,1329,0.0,0.0
fedasync,1338,1330,1.0,0.25
fedasync,1338,1331,1.0,0.2773500981126146
fedasync,1338,1332,0.0,0.0
fedasync,1338,1333,0.0,0.0
fedasync,1338,1334,0.0,0.0
fedasync,1338,1335,0.0,0.0
fedasync,1338,1336,1.0,0.17149858514250882
fedasync,1338,1337,0.0,0.0
fedasync,1338,1338,0.0,0.0
fedasync,1338,1339,0.0,0.0
fedasync,1338,1340,0.0,0.0
fedasync,1338,1341,0.0,0.0
fedasync,1338,1342,0.0,0.0
fedasync,1338,1343,0.0,0.0
fedasync,1338,1344,0.0,0.0
fedasync,1338,1345,1.0,0.18257418583505536
fedasync,1338,1346,0.0,0.0
fedasync,1338,1347,0.0,0.0
fedasync,1338,1348,0.0,0.0
fedasync,1338,1349,1.0,0.16666666666666666
fedasync,1338,1350,0.0,0.0
fedasync,1338,1351,0.0,0.0
fedasync,1338,1352,0.0,0.0
fedasync,1338,1353,0.0,0.0
fedasync,1338,1354,1.0,0.20851441405707477
fedasync,1338,1355,0.0,0.0
fedasync,1338,1356,0.0,0.0
fedasync,1338,1357,0.0,0.0
fedasync,1338,1358,0.0,0.0
fedasync,1338,1359,0.0,0.0
fedasync,1338,1360,1.0,0.18257418583505536
fedasync,1338,1361,0.0,0.0
fedasync,1338,1362,0.0,0.0
fedasync,1338,1363,0.0,0.0
fedasync,1338,1364,0.0,0.0
fedasync,1338,1365,0.0,0.0
fedasync,1338,1366,0.0,0.0
fedasync,1338,1367,0.0,0.0
fedasync,1338,1368,0.0,0.0
fedasync,1338,1369,0.0,0.0
fedasync,1338,1370,0.0,0.0
fedasync,1338,1371,1.0,0.21320071635561041
fedasync,1338,1372,0.0,0.0
fedasync,1338,1373,0.0,0.0
fedasync,1338,1374,1.0,0.18569533817705186
fedasync,1338,1375,0.0,0.0
fedasync,1338,1376,0.0,0.0
fedasync,1338,1377,0.0,0.0
fedasync,1338,1378,0.0,0.0
fedasync,1338,1379,1.0,0.15249857033260467
fedasync,1338,1380,0.0,0.0
fedasync,1338,1381,0.0,0.0
fedasync,1338,1382,0.0,0.0
fedasync,1338,1383,1.0,0.18569533817705186
fedasync,1338,1384,0.0,0.0
fedasync,1338,1385,0.0,0.0
fedasync,1338,1386,0.0,0.0
fedasync,1338,1387,0.0,0.0
fedasync,1338,1388,0.0,0.0
fedasync,1338,1389,0.0,0.0
fedasync,1338,1390,1.0,0.18257418583505536
fedasync,1338,1391,0.0,0.0
fedasync,1338,1392,0.0,0.0
fedasync,1338,1393,0.0,0.0
fedasync,1338,1394,0.0,0.0
fedasync,1338,1395,0.0,0.0
fedasync,1338,1396,0.0,0.0
fedasync,1338,1397,0.0,0.0
fedasync,1338,1398,0.0,0.0
fedasync,1338,1399,0.0,0.0
fedasync,1338,1400,0.0,0.0
fedasync,1338,1401,0.0,0.0
fedasync,1338,1402,0.0,0.0
fedasync,1338,1403,0.0,0.0
fedasync,1338,1404,0.0,0.0
fedasync,1338,1405,0.0,0.0
fedasync,1338,1406,1.0,0.20851441405707477
fedasync,1338,1407,0.0,0.0
fedasync,1338,1408,0.0,0.0
fedasync,1338,1409,0.0,0.0
fedasync,1338,1410,1.0,0.16012815380508713
fedasync,1338,1411,0.0,0.0
fedasync,1338,1412,1.0,0.16222142113076254
fedasync,1338,1413,0.0,0.0
fedasync,1338,1414,0.0,0.0
fedasync,1338,1415,0.0,0.0
fedasync,1338,1416,0.0,0.0
fedasync,1338,1417,0.0,0.0
