run_id,regime,method,seed,model_rate,eval_acc,device_type,client_model_rate,node_id
prg5qiyn,noniid,heterofl,1340,1.0,0.2553191489361702,rpi5,1.0,14736851298085823981
prg5qiyn,noniid,heterofl,1340,1.0,0.4444444444444444,rpi5,0.5,8833092934101258425
prg5qiyn,noniid,heterofl,1340,1.0,0.568,rpi5,1.0,14495870427620774675
prg5qiyn,noniid,heterofl,1340,1.0,0.45132743362831856,rpi5,0.5,833466083031517351
prg5qiyn,noniid,heterofl,1340,1.0,0.4375,rpi5,1.0,14524931512539040267
prg5qiyn,noniid,heterofl,1340,1.0,0.768,rpi5,1.0,11819277034439345634
prg5qiyn,noniid,heterofl,1340,1.0,0.6369047619047619,rpi5,0.5,3385589550358039241
prg5qiyn,noniid,heterofl,1340,1.0,0.706,rpi5,1.0,10131800674812943172
prg5qiyn,noniid,heterofl,1340,1.0,0.2364217252396166,rpi4,0.25,12638114086434124726
prg5qiyn,noniid,heterofl,1340,1.0,0.442,rpi4,0.125,2080881628857810534
prg5qiyn,noniid,heterofl,1340,1.0,0.396,rpi4,0.125,5874915659950778826
